filename,path,label,category,pair_id,original,source_primary,source_secondary,source_group,track,analysis_version,verdict,tcs_score,confidence,abstained_reason,detector_threshold,flow_score,mean_divergence,acceleration_anomaly,flicker_score,physics_score,gravity_consistency,rigid_body_score,shadow_consistency,semantic_score,color_drift,edge_stability,texture_consistency,ctcg_score,ctcg_phase_coherence,ctcg_ar_residual,ctcg_spectral_anomaly,ctcg_micro_jitter,flow_boundary_seam,boundary_color_flicker,warp_prediction_error,boundary_edge_flicker,face_scene_support_ratio,light_support_ratio,skin_support_ratio,flow_boundary_support_ratio,boundary_color_support_ratio,warp_support_ratio,boundary_edge_support_ratio,boundary_agreement_ratio,boundary_corroboration,warp_supported_score,violation_count,major_violation_count,critical_violation_count,dynamic_violation_score,boundary_violation_score,violation_ratio_mean,violation_ratio_max,violation_span_fraction,major_span_fraction,critical_span_fraction,dynamic_span_fraction,boundary_span_fraction,confidence_weighted_span,has_face_motion,has_face_scene_decoupling,has_rigid_body,has_warp_prediction_error,has_flow_boundary_seam,has_edge_instability,has_face_texture,frame_anomaly_max,frame_anomaly_top3_mean,frame_anomaly_peak_fraction,frame_anomaly_mean,frame_anomaly_std,frame_multi_evidence_fraction,face_detected_ratio,face_reliability_mean,neck_visibility_ratio,boundary_support_ratio,l5_frequency_score,l5_lap_var_ratio,l5_lap_var_temporal_cv,l5_dct_hf_ratio,l5_dct_hf_temporal_cv,l5_lap_kurtosis_mean,l5_lap_kurtosis_cv,l5_wavelet_detail_ratio,l5_wavelet_detail_ratio_cv,l5_lap_R_cv,l5_lap_G_cv,l5_lap_B_cv,l5_lap_diff_mean,l5_lap_trend_residual_std,l5_lap_acc_mean,l5_block_lap_consistency,l5_cross_ch_lap_corr,l5_srm_var_cv,duration,fps,width,height
faceswap_0055.mp4,dataset\faceforensics\ai\faceswap_0055.mp4,1,faceswap,0055,554_572.mp4,554,572,554|572,core,patv_x_core_v13,AUTHENTIC,0.23992,MEDIUM,,0.42,0.39295,0.60157,0.1553,0.05236,0.55884,0.21736,0.58476,0.06754,0.14226,0.07101,0.10336,0.16448,0.09005,0.16757,0.07485,0.51234,0.05978,0.16757,0.07485,0.51234,0.05978,0.88406,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.16757,0.25645,8,4,0,1.0,0.52,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.80303,1,1,1,1,0,1,1,0.80961,0.76687,0.31429,0.43173,0.12418,0.08571,1.0,0.96,1.0,1.0,0.26905,1.19967,0.12334,3.98638,0.04464,18.81588,0.28323,0.52022,0.05142,0.11268,0.12101,0.11284,8.448,0.12202,6.28314,0.40679,0.89656,0.11252,11.57,30.0,1280,720
faceswap_0056.mp4,dataset\faceforensics\ai\faceswap_0056.mp4,1,faceswap,0056,556_588.mp4,556,588,556|588,core,patv_x_core_v13,AUTHENTIC,0.38454,LOW,,0.42,0.35465,0.49188,0.12533,0.11707,0.63818,0.18422,0.78406,0.06194,0.19201,0.07192,0.11716,0.23184,0.14467,0.07624,0.06604,0.56144,0.10654,0.07624,0.06604,0.56144,0.10654,0.95652,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.10654,0.26046,11,7,0,1.0,0.7,0.84821,1.0,1.0,1.0,0.0,1.0,1.0,0.7959,1,1,1,1,0,1,1,0.79413,0.75234,0.51613,0.45688,0.12296,0.11828,1.0,0.96,0.98913,1.0,0.44985,3.87927,0.15989,2.35702,0.10035,42.97551,0.14014,0.70623,0.06476,0.14731,0.15916,0.14727,12.58035,0.15947,9.99377,0.34948,0.86515,0.15899,14.88,25.0,640,480
faceswap_0057.mp4,dataset\faceforensics\ai\faceswap_0057.mp4,1,faceswap,0057,565_589.mp4,565,589,565|589,core,patv_x_core_v13,AUTHENTIC,0.28961,MEDIUM,,0.42,0.37108,0.5584,0.11927,0.06144,0.60279,0.06037,0.72623,0.05181,0.12144,0.05546,0.07191,0.14548,0.0903,0.1775,0.07029,0.49034,0.07827,0.1775,0.07029,0.49034,0.07827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.1775,0.24836,6,5,0,1.0,0.24,0.99865,1.0,1.0,1.0,0.0,1.0,1.0,0.83843,1,1,1,1,0,0,0,0.58618,0.57213,0.14583,0.37917,0.08325,0.01042,1.0,0.96,1.0,1.0,0.33553,0.32359,0.06326,2.16046,0.04243,33.73603,0.06965,1.29539,0.05599,0.06248,0.06316,0.06232,32.7647,0.06044,24.65271,0.90659,0.98667,0.07875,17.2,25.0,656,480
faceswap_0058.mp4,dataset\faceforensics\ai\faceswap_0058.mp4,1,faceswap,0058,572_554.mp4,572,554,554|572,core,patv_x_core_v13,AUTHENTIC,0.30809,MEDIUM,,0.42,0.3403,0.62011,0.21315,0.07042,0.61121,0.06037,0.72472,0.0613,0.22263,0.07482,0.11405,0.27589,0.10153,0.44124,0.07919,0.0576,0.06295,0.44124,0.07919,0.0576,0.06295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.44124,0.03829,8,8,0,1.0,0.38,0.91054,1.0,1.0,1.0,0.0,1.0,0.18571,0.82404,1,1,1,0,0,1,1,0.78836,0.75967,0.75714,0.52665,0.13096,0.12857,1.0,0.96,1.0,1.0,0.3838,1.10079,0.16075,2.13575,0.11227,16.17483,0.42919,0.462,0.05751,0.14502,0.15618,0.14372,7.32741,0.14276,5.13516,0.22017,0.85202,0.15759,11.57,30.0,1280,720
faceswap_0059.mp4,dataset\faceforensics\ai\faceswap_0059.mp4,1,faceswap,0059,585_599.mp4,585,599,585|599,core,patv_x_core_v13,AI_GENERATED,0.48372,LOW,,0.42,0.31165,0.26475,0.11744,0.11131,0.58018,0.06037,0.6796,0.06295,0.19929,0.06258,0.08626,0.25179,0.07868,0.169,0.0854,0.45437,0.04816,0.169,0.0854,0.45437,0.04816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.169,0.22782,7,5,0,1.0,0.2,0.56807,1.0,1.0,1.0,0.0,1.0,0.08333,0.75141,1,1,1,0,0,0,1,0.72989,0.70046,0.34722,0.42066,0.11696,0.08333,1.0,0.96,1.0,1.0,0.55716,1.21251,0.14661,2.38379,0.08715,92.30524,0.16597,0.85507,0.08036,0.13795,0.14402,0.13368,9.29217,0.13879,6.80028,0.415,0.91015,0.14927,11.97,30.0,1280,720
faceswap_0060.mp4,dataset\faceforensics\ai\faceswap_0060.mp4,1,faceswap,0060,588_556.mp4,588,556,556|588,core,patv_x_core_v13,AUTHENTIC,0.38024,LOW,,0.42,0.43932,0.81846,0.1583,0.04181,0.70625,0.06037,0.98223,0.08935,0.28995,0.10081,0.24584,0.33372,0.12777,0.13811,0.13269,0.35192,0.10218,0.13811,0.13269,0.35192,0.10218,0.88043,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13811,0.16993,10,7,0,1.0,0.56,1.0,1.0,1.0,1.0,0.0,1.0,0.11828,0.90771,1,1,1,0,0,1,1,0.89983,0.89348,0.72043,0.57054,0.14452,0.26882,1.0,0.96,0.80435,1.0,0.45222,2.07811,0.12764,1.87685,0.09507,31.22316,0.37451,0.60523,0.07462,0.1224,0.12681,0.11852,15.05349,0.12571,10.67441,0.32829,0.93439,0.10289,14.88,25.0,854,480
faceswap_0061.mp4,dataset\faceforensics\ai\faceswap_0061.mp4,1,faceswap,0061,589_565.mp4,589,565,565|589,core,patv_x_core_v13,AUTHENTIC,0.34208,LOW,,0.42,0.38515,0.39705,0.14784,0.1023,0.61555,0.38,0.73864,0.07915,0.33558,0.09782,0.06621,0.4456,0.0853,0.1083,0.09683,0.54389,0.06717,0.1083,0.09683,0.54389,0.06717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.1083,0.2529,10,8,0,1.0,0.44,0.798,1.0,1.0,1.0,0.0,1.0,1.0,0.80118,1,1,1,1,0,0,1,0.91451,0.8726,0.77083,0.55955,0.14622,0.25,1.0,0.96,1.0,1.0,0.40211,0.82452,0.18866,2.11736,0.07647,22.21843,0.26673,0.67864,0.06795,0.17952,0.18751,0.17716,11.99794,0.14237,11.21524,0.36929,0.92381,0.1989,17.2,25.0,640,480
faceswap_0062.mp4,dataset\faceforensics\ai\faceswap_0062.mp4,1,faceswap,0062,599_585.mp4,599,585,585|599,core,patv_x_core_v13,AI_GENERATED,0.58626,MEDIUM,,0.42,0.28155,0.29243,0.14305,0.14741,0.57941,0.06037,0.57215,0.0802,0.3253,0.11655,0.16297,0.40283,0.06796,0.16321,0.11797,0.03282,0.11113,0.16321,0.11797,0.03282,0.11113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16321,0.01634,11,8,0,1.0,0.46,0.55832,1.0,1.0,1.0,0.0,1.0,0.125,0.77617,1,1,1,0,0,1,1,0.89486,0.86803,0.66667,0.52422,0.17429,0.125,1.0,0.96,1.0,1.0,0.74915,1.76341,0.17829,2.86176,0.10885,67.67802,0.36079,0.77727,0.08486,0.16436,0.17516,0.16941,12.44356,0.17631,11.60116,0.30405,0.83416,0.17398,11.97,30.0,1280,720
faceswap_0063.mp4,dataset\faceforensics\ai\faceswap_0063.mp4,1,faceswap,0063,607_683.mp4,607,683,607|683,core,patv_x_core_v13,AI_GENERATED,0.80945,HIGH,,0.42,0.31285,0.37777,0.09673,0.11337,0.70699,0.06037,0.96853,0.05911,0.1888,0.05964,0.10766,0.2318,0.0662,0.03484,0.0661,0.55033,0.07036,0.03484,0.0661,0.55033,0.07036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.07036,0.24337,8,6,0,1.0,0.52,0.9064,1.0,1.0,1.0,0.0,1.0,1.0,0.87135,1,1,1,1,0,1,1,0.76337,0.72261,0.31148,0.42561,0.13758,0.11475,0.98361,0.95078,1.0,1.0,0.94845,2.90393,0.30938,3.48452,0.10415,433.66921,0.37582,0.8839,0.18265,0.2513,0.29505,0.23684,2.722,0.2904,2.41332,0.45523,0.72158,0.32992,10.07,30.0,1920,1080
faceswap_0064.mp4,dataset\faceforensics\ai\faceswap_0064.mp4,1,faceswap,0064,633_529.mp4,633,529,529|633,core,patv_x_core_v13,AI_GENERATED,0.45096,LOW,,0.42,0.37309,0.46386,0.13974,0.08027,0.66907,0.06037,0.84265,0.14508,0.24549,0.14815,0.29692,0.24896,0.15761,0.0425,0.10137,0.65902,0.0685,0.0425,0.10137,0.65902,0.0685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.10137,0.30369,12,8,0,1.0,0.8,0.54926,1.0,1.0,1.0,0.0,1.0,1.0,0.80249,1,1,1,1,0,1,1,0.78018,0.7646,0.68657,0.51191,0.12436,0.1791,0.98507,0.95493,1.0,1.0,0.52615,1.26146,0.12537,1.60891,0.07066,134.01568,0.37058,0.63796,0.07892,0.11374,0.1224,0.11214,6.92176,0.12396,4.64983,0.29564,0.8824,0.12489,11.17,30.0,1280,720
faceswap_0065.mp4,dataset\faceforensics\ai\faceswap_0065.mp4,1,faceswap,0065,644_657.mp4,644,657,644|657,core,patv_x_core_v13,AI_GENERATED,0.51816,LOW,,0.42,0.29759,0.45311,0.09559,0.09814,0.73976,0.06037,0.88833,0.09347,0.56703,0.09425,0.15479,0.75408,0.18898,0.14368,0.17986,0.35344,0.2113,0.14368,0.17986,0.35344,0.2113,0.97895,1.0,1.0,0.96842,1.0,1.0,1.0,0.5,0.2113,0.18618,11,7,0,1.0,0.56,0.57692,1.0,1.0,1.0,0.0,1.0,0.27083,0.81005,1,1,1,0,0,1,1,0.93032,0.89819,0.85417,0.62771,0.14872,0.33333,1.0,0.95348,0.94737,0.99211,0.56669,1.56637,0.17868,2.74233,0.13021,30.23968,0.25102,0.77018,0.09438,0.17271,0.17825,0.17013,37.63838,0.16989,28.675,0.28628,0.9507,0.1598,16.52,25.0,854,480
faceswap_0066.mp4,dataset\faceforensics\ai\faceswap_0066.mp4,1,faceswap,0066,648_654.mp4,648,654,648|654,core,patv_x_core_v13,AUTHENTIC,0.36833,LOW,,0.42,0.31784,0.63469,0.10841,0.04006,0.50028,0.06037,0.53695,0.05854,0.19233,0.07419,0.14464,0.22485,0.11056,0.21691,0.07718,0.26377,0.06201,0.21691,0.07718,0.26377,0.06201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.21691,0.13984,9,5,0,1.0,0.56,0.65175,1.0,1.0,1.0,0.0,1.0,0.15625,0.76298,1,1,1,0,0,1,1,0.77612,0.7527,0.55208,0.47875,0.14271,0.08333,1.0,0.95769,0.98947,1.0,0.45085,1.75539,0.13267,2.14521,0.09888,21.02663,0.30204,0.79637,0.07264,0.12968,0.13169,0.12893,36.11066,0.13198,22.85977,0.27821,0.96876,0.1303,16.4,25.0,1280,720
faceswap_0067.mp4,dataset\faceforensics\ai\faceswap_0067.mp4,1,faceswap,0067,651_835.mp4,651,835,651|835,core,patv_x_core_v13,AI_GENERATED,0.42223,LOW,,0.42,0.30163,0.34632,0.10555,0.13931,0.68737,0.06037,0.83385,0.05605,0.30688,0.06567,0.09537,0.40262,0.08614,0.30607,0.07043,0.09989,0.04452,0.30607,0.07043,0.09989,0.04452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.30607,0.0583,9,7,0,1.0,0.56,0.82411,1.0,1.0,1.0,0.0,1.0,0.10526,0.8006,1,1,1,0,0,1,1,0.69617,0.66952,0.56842,0.45949,0.10724,0.03158,1.0,0.96,1.0,1.0,0.54287,2.02259,0.12435,2.3213,0.0703,44.06697,0.46389,0.69581,0.05533,0.11365,0.12424,0.11649,8.6556,0.12314,6.82161,0.37641,0.8962,0.12161,15.2,25.0,1280,720
faceswap_0068.mp4,dataset\faceforensics\ai\faceswap_0068.mp4,1,faceswap,0068,654_648.mp4,654,648,648|654,core,patv_x_core_v13,AUTHENTIC,0.2748,MEDIUM,,0.42,0.39464,0.5873,0.05778,0.05395,0.21137,0.0,0.0,0.09585,0.59127,0.09957,0.14218,0.79104,0.20782,0.16631,0.14071,0.7023,0.11083,0.16631,0.14071,0.7023,0.11083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.16631,0.351,11,8,0,1.0,0.8,0.8736,1.0,1.0,1.0,0.0,1.0,1.0,0.77264,1,1,0,1,0,1,1,0.98525,0.97427,0.63542,0.54727,0.16538,0.32292,1.0,0.95925,0.0,1.0,0.29114,2.37937,0.109,0.98402,0.06546,14.70183,0.23333,0.79373,0.05149,0.10761,0.10815,0.10808,30.69193,0.10788,20.90815,0.2445,0.9624,0.10522,16.4,25.0,640,480
faceswap_0069.mp4,dataset\faceforensics\ai\faceswap_0069.mp4,1,faceswap,0069,657_644.mp4,657,644,644|657,core,patv_x_core_v13,AUTHENTIC,0.39916,LOW,,0.42,0.31248,0.49869,0.09381,0.0975,0.71043,0.06037,0.82681,0.12526,0.53208,0.12152,0.21259,0.68462,0.12004,0.1626,0.24888,0.16594,0.10379,0.1626,0.24888,0.16594,0.10379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.24888,0.09116,11,8,0,1.0,0.56,0.54402,0.99207,1.0,1.0,0.0,1.0,0.26042,0.80099,1,1,1,0,0,1,1,0.94325,0.9344,0.90625,0.69339,0.15212,0.36458,1.0,0.95917,1.0,1.0,0.49763,0.71478,0.18096,1.99554,0.10852,23.1995,0.18532,0.87308,0.07514,0.17733,0.18016,0.17589,28.24744,0.16019,23.76027,0.52227,0.96201,0.18558,16.52,25.0,656,480
faceswap_0070.mp4,dataset\faceforensics\ai\faceswap_0070.mp4,1,faceswap,0070,671_677.mp4,671,677,671|677,core,patv_x_core_v13,AI_GENERATED,0.57765,MEDIUM,,0.42,0.39997,0.42927,0.13055,0.13483,0.57214,0.33346,0.64867,0.06906,0.18568,0.08579,0.10766,0.22286,0.11924,0.17903,0.07545,0.35671,0.04724,0.17903,0.07545,0.35671,0.04724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17903,0.181,10,7,0,1.0,0.38,0.5298,1.0,1.0,1.0,0.0,1.0,0.09524,0.77871,1,1,1,0,0,1,1,0.72359,0.71081,0.49206,0.46799,0.11347,0.09524,1.0,0.96,1.0,1.0,0.67714,1.19811,0.14084,2.27053,0.06294,90.10154,0.51282,0.73183,0.07627,0.12812,0.13728,0.12903,8.43651,0.13159,5.65903,0.52684,0.89718,0.14394,10.47,30.0,1280,720
faceswap_0071.mp4,dataset\faceforensics\ai\faceswap_0071.mp4,1,faceswap,0071,672_720.mp4,672,720,672|720,core,patv_x_core_v13,AI_GENERATED,0.6086,MEDIUM,,0.42,0.39324,0.46967,0.10941,0.04659,0.70288,0.06037,0.85315,0.06369,0.14698,0.07653,0.14865,0.15863,0.12019,0.15201,0.09748,0.64415,0.08551,0.15201,0.09748,0.64415,0.08551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.15201,0.31641,11,7,0,1.0,0.7,0.95839,1.0,1.0,1.0,0.0,1.0,1.0,0.92925,1,1,1,1,0,1,1,0.73378,0.70327,0.38542,0.44729,0.10057,0.21875,1.0,0.96,1.0,1.0,0.66737,2.26386,0.18629,2.31243,0.09512,41.7491,0.6754,0.5754,0.07049,0.16827,0.18257,0.16506,8.7867,0.18321,7.38718,0.40037,0.862,0.16882,18.03,30.0,1280,720
faceswap_0072.mp4,dataset\faceforensics\ai\faceswap_0072.mp4,1,faceswap,0072,677_671.mp4,677,671,671|677,core,patv_x_core_v13,AI_GENERATED,0.59048,MEDIUM,,0.42,0.3505,0.40954,0.18876,0.09999,0.583,0.06037,0.76588,0.06058,0.21606,0.07548,0.18508,0.24812,0.13615,0.20841,0.0849,0.3916,0.05449,0.20841,0.0849,0.3916,0.05449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.20841,0.20561,10,8,0,1.0,0.56,0.69609,1.0,1.0,1.0,0.0,1.0,0.26984,0.80486,1,1,1,0,0,1,1,0.88903,0.87947,0.42857,0.46829,0.1858,0.31746,1.0,0.96,1.0,1.0,0.69109,0.72832,0.16286,3.39084,0.10245,99.60156,0.30489,0.91018,0.08066,0.14821,0.16247,0.15053,9.38946,0.16239,7.7578,0.51903,0.90609,0.17566,10.47,30.0,1280,720
faceswap_0073.mp4,dataset\faceforensics\ai\faceswap_0073.mp4,1,faceswap,0073,683_607.mp4,683,607,607|683,core,patv_x_core_v13,AI_GENERATED,0.67462,HIGH,,0.42,0.36749,0.3868,0.11665,0.12269,0.68375,0.06037,0.88811,0.0842,0.48574,0.09678,0.42087,0.56909,0.12799,0.0371,0.12124,0.43164,0.11885,0.0371,0.12124,0.43164,0.11885,0.98333,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.12124,0.20405,9,8,0,1.0,0.56,1.0,1.0,1.0,1.0,0.0,1.0,0.2623,0.82122,1,1,1,0,0,1,1,0.89692,0.86276,0.65574,0.54047,0.16341,0.2623,1.0,0.96,1.0,1.0,0.79906,0.69607,0.29125,4.37827,0.11502,134.67645,0.46992,0.63153,0.11085,0.25635,0.27945,0.24663,3.57337,0.24407,3.06349,0.62163,0.79559,0.31029,10.07,30.0,1920,1080
faceswap_0074.mp4,dataset\faceforensics\ai\faceswap_0074.mp4,1,faceswap,0074,712_716.mp4,712,716,712|716,core,patv_x_core_v13,AI_GENERATED,0.45415,LOW,,0.42,0.3744,0.64608,0.10168,0.0408,0.71544,0.0,0.87606,0.0928,0.30557,0.10191,0.10472,0.39213,0.1241,0.41086,0.11222,0.13062,0.07775,0.41086,0.11222,0.13062,0.07775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.41086,0.08445,9,7,0,1.0,0.56,1.0,1.0,1.0,1.0,0.0,1.0,0.17708,0.832,1,1,1,0,0,1,1,0.8849,0.86608,0.52083,0.5198,0.18069,0.26042,1.0,0.95685,1.0,1.0,0.57247,1.75281,0.15072,2.17088,0.0893,17.7232,0.36639,0.8649,0.07523,0.14813,0.14954,0.14755,54.70703,0.15066,47.05074,0.28014,0.97224,0.1473,22.0,25.0,1280,720
faceswap_0075.mp4,dataset\faceforensics\ai\faceswap_0075.mp4,1,faceswap,0075,716_712.mp4,716,712,712|716,core,patv_x_core_v13,AUTHENTIC,0.32375,LOW,,0.42,0.24498,0.50415,0.11587,0.0736,0.49157,0.06037,0.58032,0.04879,0.16439,0.05537,0.07981,0.20483,0.10575,0.27445,0.07713,0.19431,0.05758,0.27445,0.07713,0.19431,0.05758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.27445,0.10972,9,4,0,1.0,0.56,0.4521,0.80294,1.0,0.21875,0.0,1.0,0.125,0.72605,1,1,1,0,0,1,1,0.78551,0.7121,0.21875,0.37893,0.14113,0.02083,1.0,0.96,1.0,1.0,0.40106,1.34638,0.12863,1.99264,0.07824,25.68685,0.29179,0.75442,0.07575,0.12547,0.12814,0.12342,38.6288,0.12561,26.90997,0.23475,0.96378,0.10138,22.0,25.0,600,480
faceswap_0076.mp4,dataset\faceforensics\ai\faceswap_0076.mp4,1,faceswap,0076,720_672.mp4,720,672,672|720,core,patv_x_core_v13,AI_GENERATED,0.53129,MEDIUM,,0.42,0.38912,0.46226,0.13552,0.10187,0.69731,0.06037,0.92912,0.07636,0.42417,0.08455,0.3884,0.49159,0.14871,0.0266,0.13009,0.52725,0.12653,0.0266,0.13009,0.52725,0.12653,0.96842,0.96875,0.96875,1.0,1.0,1.0,1.0,0.25,0.13009,0.25205,11,8,0,1.0,0.8,0.59249,1.0,1.0,1.0,0.0,1.0,1.0,0.82983,1,1,1,1,0,1,1,0.88342,0.83927,0.625,0.52151,0.14542,0.25,0.97917,0.93678,0.97895,1.0,0.59926,0.78565,0.17491,2.0353,0.13925,41.92116,0.65337,0.58063,0.07638,0.16755,0.17235,0.17652,18.64445,0.17466,15.33616,0.40433,0.92218,0.17689,18.03,30.0,656,480
faceswap_0077.mp4,dataset\faceforensics\ai\faceswap_0077.mp4,1,faceswap,0077,779_794.mp4,779,794,779|794,core,patv_x_core_v13,AUTHENTIC,0.35275,LOW,,0.42,0.28173,0.43291,0.13408,0.05173,0.52223,0.13759,0.53012,0.05278,0.16154,0.06521,0.06954,0.20171,0.25018,0.42449,0.07262,0.47557,0.06545,0.42449,0.07262,0.47557,0.06545,0.98684,1.0,1.0,0.98684,1.0,1.0,1.0,0.5,0.42449,0.31135,6,4,0,1.0,0.1,0.7339,1.0,1.0,1.0,0.0,1.0,0.02597,0.76419,1,1,1,0,0,0,1,0.67573,0.62814,0.24675,0.39028,0.10922,0.01299,1.0,0.95711,0.98684,0.99671,0.39618,2.42403,0.12079,2.55257,0.10631,44.78611,0.34098,0.53496,0.06397,0.11492,0.12118,0.11485,13.89085,0.11929,11.28766,0.25226,0.92518,0.10331,12.24,25.0,1280,720
faceswap_0078.mp4,dataset\faceforensics\ai\faceswap_0078.mp4,1,faceswap,0078,794_779.mp4,794,779,779|794,core,patv_x_core_v13,AI_GENERATED,0.53062,MEDIUM,,0.42,0.35021,0.49049,0.22397,0.09117,0.64071,0.06037,0.70563,0.06235,0.4763,0.06302,0.19897,0.61847,0.12757,0.24572,0.09803,0.28524,0.07899,0.24572,0.09803,0.28524,0.07899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.24572,0.15615,8,6,0,1.0,0.38,0.64677,1.0,1.0,1.0,0.0,1.0,0.32468,0.8055,1,1,1,0,0,1,1,0.77647,0.73942,0.32468,0.43496,0.11967,0.22078,1.0,0.95711,1.0,1.0,0.66106,0.79628,0.20476,2.10076,0.12845,36.43875,0.26807,0.81474,0.11433,0.20005,0.21018,0.20178,28.49413,0.19568,23.24211,0.45027,0.92699,0.21827,12.24,25.0,1280,720
faceswap_0079.mp4,dataset\faceforensics\ai\faceswap_0079.mp4,1,faceswap,0079,811_920.mp4,811,920,811|920,core,patv_x_core_v13,AUTHENTIC,0.39995,LOW,,0.42,0.31711,0.50639,0.14382,0.06594,0.72576,0.09538,0.90263,0.05772,0.14663,0.0583,0.13062,0.16589,0.11694,0.13728,0.07967,0.68839,0.0579,0.13728,0.07967,0.68839,0.0579,0.97826,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.13728,0.33206,10,8,0,1.0,0.8,0.7852,1.0,1.0,1.0,0.0,1.0,1.0,0.82291,1,1,1,1,0,1,1,0.7721,0.74142,0.63441,0.48304,0.13627,0.10753,1.0,0.96,1.0,1.0,0.46817,0.21704,0.15331,2.59175,0.07456,53.05261,0.3607,0.47882,0.06107,0.13091,0.14555,0.12,1.9124,0.15212,1.56379,0.49917,0.77525,0.1703,14.84,25.0,1280,720
faceswap_0080.mp4,dataset\faceforensics\ai\faceswap_0080.mp4,1,faceswap,0080,828_830.mp4,828,830,828|830,core,patv_x_core_v13,AUTHENTIC,0.1937,HIGH,,0.42,0.32886,0.22191,0.13791,0.17331,0.48185,0.06037,0.56234,0.04732,0.21648,0.06106,0.07386,0.27979,0.12584,0.24201,0.09252,0.28341,0.08166,0.24201,0.09252,0.28341,0.08166,0.97468,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.24201,0.15452,8,5,0,1.0,0.38,0.5672,1.0,1.0,0.2875,0.0,1.0,0.0875,0.74559,1,1,1,0,0,1,1,0.80976,0.76581,0.2875,0.41841,0.12712,0.1125,1.0,0.96,1.0,1.0,0.21278,0.70197,0.12574,2.38926,0.04968,8.57814,0.17586,0.70781,0.06286,0.12323,0.12522,0.11839,25.11405,0.12177,22.19823,0.17989,0.95548,0.12405,12.76,25.0,640,480
faceswap_0081.mp4,dataset\faceforensics\ai\faceswap_0081.mp4,1,faceswap,0081,830_828.mp4,830,828,828|830,core,patv_x_core_v13,AUTHENTIC,0.26588,MEDIUM,,0.42,0.34108,0.45101,0.08397,0.07704,0.56566,0.06037,0.61782,0.10594,0.14914,0.11967,0.10665,0.16512,0.16829,0.14616,0.10235,0.60772,0.06135,0.14616,0.10235,0.60772,0.06135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.14616,0.29638,9,5,0,1.0,0.42,0.78892,1.0,1.0,1.0,0.0,1.0,1.0,0.83375,1,1,1,1,0,1,0,0.67033,0.65056,0.35,0.41941,0.10723,0.075,1.0,0.96,0.98734,1.0,0.29293,1.57786,0.09398,2.6187,0.0505,9.29396,0.14047,0.92534,0.04856,0.09306,0.09341,0.09114,23.00975,0.09368,17.97796,0.19417,0.97737,0.09436,12.76,25.0,600,480
faceswap_0082.mp4,dataset\faceforensics\ai\faceswap_0082.mp4,1,faceswap,0082,835_651.mp4,835,651,651|835,core,patv_x_core_v13,AI_GENERATED,0.53485,MEDIUM,,0.42,0.36807,0.60074,0.11086,0.06384,0.71659,0.06037,0.88482,0.05824,0.12012,0.07037,0.09977,0.13388,0.2587,0.26662,0.09197,0.57643,0.06202,0.26662,0.09197,0.57643,0.06202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.26662,0.32279,7,5,0,1.0,0.42,0.71163,1.0,1.0,1.0,0.0,1.0,1.0,0.81645,1,1,1,1,0,1,0,0.64189,0.58554,0.18947,0.3759,0.0993,0.06316,1.0,0.96,1.0,1.0,0.58456,2.07897,0.14173,2.2465,0.11063,96.1121,0.339,0.66657,0.07602,0.12589,0.14081,0.13066,6.22099,0.13918,4.5499,0.3328,0.85267,0.13297,15.2,25.0,1920,1080
